0.72|0.003
2.10|0.004
3.21|0.005
4.47|0.012
5.94|0.012
6.99|0.016
8.11|0.025
9.09|0.029
10.34|0.029
11.46|0.033
12.86|0.037
13.98|0.045
15.10|0.046
16.22|0.049
17.20|0.054
18.31|0.062
19.36|0.062
20.55|0.067
22.09|0.075
23.56|0.079
24.61|0.079
25.59|0.082
26.77|0.096
27.82|0.096
29.08|0.096
30.48|0.108
31.67|0.112
32.72|0.113
33.84|0.113
34.95|0.121
36.07|0.129
37.19|0.129
38.31|0.129
39.43|0.142
40.48|0.146
41.66|0.146
42.78|0.146
44.18|0.158
45.30|0.163
46.42|0.164
47.40|0.168
48.52|0.179
49.49|0.179
50.75|0.183
52.29|0.192
53.76|0.196
54.81|0.196
55.79|0.199
56.90|0.212
58.02|0.213
59.28|0.217
60.68|0.221
61.73|0.229
62.92|0.229
64.03|0.229
65.43|0.233
66.55|0.246
67.53|0.247
68.79|0.252
70.05|0.258
71.24|0.263
72.42|0.266
73.68|0.275
74.80|0.279
76.06|0.279
77.46|0.283
78.86|0.287
80.04|0.296
81.09|0.297
82.07|0.301
83.19|0.312
84.31|0.313
85.43|0.317
86.97|0.321
88.36|0.329
89.62|0.329
90.74|0.332
91.86|0.342
92.98|0.346
94.24|0.347
95.49|0.354
96.61|0.358
97.73|0.363
98.99|0.363
100.39|0.371
101.51|0.379
102.62|0.380
103.74|0.380
104.86|0.384
105.98|0.396
106.96|0.396
108.22|0.396
109.34|0.396
110.73|0.404
111.92|0.413
112.97|0.413
114.09|0.415
115.07|0.425
116.12|0.429
117.17|0.430
118.43|0.430
119.82|0.442
120.80|0.446
121.92|0.446
123.04|0.449
124.16|0.463
125.14|0.463
126.25|0.463
127.51|0.471
129.19|0.471
130.38|0.480
131.43|0.482
132.41|0.492
133.46|0.496
134.78|0.504
136.46|0.514
137.86|0.524
139.31|0.540
140.80|0.556
142.05|0.571
143.50|0.579
144.43|0.598
145.41|0.616
146.53|0.626
147.65|0.643
148.63|0.662
149.32|0.671
150.37|0.691
151.14|0.712
151.77|0.725
152.96|0.745
153.94|0.754
154.78|0.786
155.62|0.798
156.74|0.821
157.43|0.845
158.41|0.873
159.18|0.891
159.81|0.911
160.72|0.939
161.42|0.957
162.05|0.978
162.96|1.005
163.45|1.023
164.15|1.043
165.12|1.071
165.75|1.093
166.38|1.108
167.01|1.137
167.64|1.155
168.06|1.174
168.69|1.203
169.32|1.221
169.67|1.242
170.37|1.269
171.07|1.287
171.70|1.308
172.39|1.337
173.02|1.369
173.79|1.386
174.42|1.419
175.05|1.440
175.75|1.469
176.38|1.500
177.01|1.519
177.57|1.538
178.20|1.567
178.97|1.585
179.46|1.604
180.22|1.639
180.78|1.666
181.13|1.683
182.04|1.704
182.46|1.734
183.09|1.765
183.79|1.787
184.49|1.816
185.05|1.837
185.82|1.869
186.38|1.897
186.73|1.913
187.56|1.935
188.05|1.969
188.61|1.996
188.96|2.013
189.73|2.034
190.29|2.067
190.57|2.079
191.20|2.100
191.76|2.128
192.25|2.151
192.95|2.179
193.44|2.199
194.28|2.234
194.77|2.266
195.32|2.294
195.67|2.311
196.51|2.333
197.00|2.365
197.56|2.393
197.91|2.409
198.75|2.431
199.31|2.465
199.80|2.498
200.50|2.525
201.20|2.545
201.76|2.580
202.32|2.609
202.74|2.628
203.43|2.657
204.06|2.679
204.55|2.712
205.11|2.741
205.53|2.760
206.23|2.789
206.93|2.811
207.35|2.840
207.91|2.873
208.33|2.893
209.03|2.921
209.59|2.944
210.15|2.972
210.56|2.992
210.98|3.021
211.61|3.037
212.17|3.059
212.66|3.093
213.22|3.120
213.64|3.136
214.41|3.157
214.97|3.192
215.46|3.224
216.02|3.252
216.44|3.268
217.21|3.289
217.77|3.324
218.39|3.357
218.81|3.385
219.37|3.417
219.79|3.433
220.56|3.454
221.19|3.489
221.61|3.518
222.17|3.549
222.59|3.566
223.36|3.586
223.92|3.620
224.55|3.654
225.11|3.683
225.53|3.716
226.22|3.747
226.92|3.768
227.55|3.803
228.04|3.835
228.60|3.864
229.02|3.884
229.44|3.912
230.14|3.929
230.63|3.950
231.19|3.985
231.82|4.018
232.24|4.046
232.80|4.078
233.08|4.095
233.70|4.115
234.26|4.144
234.75|4.166
235.31|4.195
235.73|4.214
236.15|4.243
236.85|4.260
237.34|4.280
237.90|4.314
238.46|4.348
238.95|4.380
239.51|4.408
239.79|4.425
240.35|4.447
240.98|4.474
241.53|4.496
242.02|4.529
242.58|4.562
243.00|4.578
243.42|4.607
243.98|4.623
244.40|4.644
244.96|4.672
245.45|4.694
246.01|4.726
246.57|4.761
247.20|4.793
247.62|4.822
248.18|4.856
248.60|4.875
249.43|4.904
249.99|4.925
250.48|4.957
251.04|4.990
251.67|5.025
252.23|5.054
252.79|5.087
253.21|5.120
253.77|5.153
254.19|5.172
254.61|5.201
255.31|5.218
255.87|5.238
256.50|5.271
256.98|5.304
257.54|5.337
258.10|5.370
258.66|5.403
259.22|5.436
259.78|5.469
260.34|5.502
260.90|5.535
261.46|5.569
262.02|5.602
262.51|5.635
263.14|5.669
263.70|5.701
264.26|5.734
264.74|5.767
265.37|5.801
265.93|5.833
266.49|5.866
266.77|5.899
267.33|5.929
267.61|5.961
267.89|5.978
268.73|6.012
269.01|6.045
269.50|6.078
270.13|6.115
270.69|6.148
271.11|6.179
271.53|6.213
272.08|6.242
272.29|6.262
272.92|6.293
273.20|6.330
273.76|6.361
274.32|6.394
274.60|6.427
275.16|6.457
275.44|6.491
276.00|6.526
276.42|6.559
276.84|6.589
277.19|6.623
277.75|6.659
278.10|6.692
278.66|6.722
278.87|6.755
279.36|6.791
279.77|6.824
280.33|6.854
280.54|6.887
281.03|6.923
281.45|6.956
281.87|6.986
282.22|7.020
282.71|7.055
283.13|7.088
283.55|7.119
283.83|7.152
284.39|7.187
284.81|7.220
285.23|7.251
285.51|7.284
286.07|7.319
286.35|7.352
286.91|7.383
287.19|7.418
287.39|7.451
288.02|7.482
288.30|7.518
288.58|7.550
289.14|7.581
289.42|7.616
289.70|7.649
290.19|7.679
290.54|7.715
290.82|7.748
291.10|7.782
291.66|7.814
291.94|7.845
292.22|7.880
292.36|7.914
292.78|7.944
293.34|7.980
293.34|8.008
293.90|8.029
294.18|8.062
294.46|8.091
294.88|8.130
295.02|8.157
295.43|8.195
295.64|8.224
295.99|8.262
296.27|8.290
296.55|8.324
296.83|8.357
297.25|8.394
297.39|8.425
297.67|8.459
298.09|8.488
298.37|8.526
298.44|8.558
298.65|8.590
298.93|8.623
299.21|8.652
299.49|8.691
299.56|8.718
299.91|8.757
300.05|8.785
300.26|8.823
300.61|8.854
300.75|8.884
301.03|8.922
301.17|8.954
301.31|8.986
301.73|9.020
301.73|9.053
301.80|9.085
302.15|9.119
302.29|9.151
302.29|9.180
302.50|9.219
302.85|9.250
302.85|9.284
302.85|9.317
303.12|9.346
303.12|9.384
303.40|9.415
303.40|9.448
303.40|9.482
303.47|9.515
303.82|9.544
303.96|9.582
303.96|9.614
304.24|9.648
304.52|9.680
304.80|9.713
305.08|9.747
305.08|9.779
305.08|9.812
305.08|9.846
305.08|9.878
305.08|9.912
305.08|9.945
305.08|9.977
305.08|10.011
305.08|10.043
305.08|10.076
304.52|10.110
304.52|10.143
304.52|10.175
303.96|10.209
303.96|10.241
303.96|10.274
303.96|10.308
303.96|10.340
303.96|10.373
303.96|10.407
303.96|10.439
303.96|10.473
303.96|10.506
303.96|10.538
303.96|10.572
303.96|10.604
303.96|10.637
303.96|10.671
303.68|10.704
303.61|10.736
303.40|10.770
303.40|10.803
303.40|10.835
303.12|10.869
303.12|10.901
302.99|10.934
302.85|10.968
302.85|11.000
302.71|11.034
302.36|11.067
302.29|11.099
302.29|11.133
301.94|11.165
301.73|11.198
301.73|11.232
301.66|11.264
301.31|11.297
301.17|11.331
301.17|11.364
300.75|11.396
300.61|11.430
300.61|11.462
300.26|11.495
300.05|11.529
300.05|11.561
299.49|11.595
299.49|11.628
299.21|11.660
298.93|11.694
298.79|11.727
298.44|11.759
298.37|11.793
297.95|11.825
297.74|11.858
297.46|11.892
297.25|11.925
296.90|11.957
296.62|11.991
296.34|12.023
296.06|12.056
295.71|12.090
295.43|12.122
295.02|12.155
294.74|12.189
294.46|12.221
293.90|12.255
293.76|12.288
293.34|12.320
292.78|12.345
292.50|12.380
292.15|12.419
291.80|12.444
291.38|12.477
291.03|12.502
290.54|12.527
290.19|12.561
289.91|12.601
289.56|12.626
289.00|12.659
288.65|12.680
288.23|12.700
287.88|12.733
287.46|12.766
287.19|12.790
286.63|12.833
286.28|12.857
285.65|12.886
285.44|12.912
284.81|12.931
284.53|12.964
284.25|12.980
283.69|13.005
283.41|13.034
283.06|13.060
282.43|13.079
282.15|13.108
281.87|13.125
281.31|13.145
281.17|13.178
280.75|13.211
280.33|13.244
279.77|13.269
279.29|13.290
278.80|13.322
278.38|13.339
277.96|13.360
277.68|13.393
277.12|13.421
276.70|13.442
276.14|13.476
275.86|13.509
275.16|13.537
274.74|13.558
274.18|13.591
273.76|13.624
273.06|13.649
272.57|13.671
272.09|13.702
271.81|13.718
271.25|13.739
270.97|13.768
270.69|13.785
270.13|13.805
269.71|13.834
269.43|13.854
268.87|13.887
268.45|13.912
267.75|13.941
267.40|13.967
266.77|13.986
266.49|14.015
266.21|14.032
265.65|14.052
265.23|14.085
264.95|14.102
264.26|14.127
263.84|14.155
263.49|14.181
262.86|14.201
262.58|14.229
262.16|14.246
261.74|14.267
261.46|14.300
260.90|14.329
260.48|14.349
259.92|14.383
259.50|14.407
258.80|14.436
258.45|14.462
257.82|14.481
257.54|14.510
257.26|14.526
256.70|14.547
256.29|14.576
256.01|14.596
255.45|14.622
254.89|14.650
254.54|14.676
253.91|14.696
253.49|14.724
253.21|14.745
252.65|14.778
252.23|14.803
251.53|14.832
251.04|14.858
250.55|14.877
250.13|14.910
249.57|14.943
249.01|14.976
248.25|15.005
