0.22|0.00
1.65|0.01
3.59|0.01
5.80|0.03
8.02|0.03
9.13|0.04
10.51|0.04
12.73|0.04
13.84|0.04
16.60|0.04
19.09|0.06
21.30|0.06
23.52|0.06
25.45|0.06
28.22|0.07
31.27|0.07
33.48|0.07
35.70|0.08
37.91|0.08
39.98|0.08
42.61|0.08
45.66|0.08
47.87|0.09
50.22|0.10
52.30|0.10
54.50|0.10
56.72|0.10
59.21|0.11
61.70|0.11
63.91|0.11
66.13|0.11
68.21|0.11
70.56|0.11
73.60|0.11
76.37|0.11
78.58|0.12
80.79|0.13
83.01|0.13
85.37|0.13
87.44|0.13
89.65|0.14
91.59|0.14
93.80|0.14
96.02|0.15
98.22|0.15
100.58|0.15
102.66|0.15
104.87|0.15
107.36|0.15
110.12|0.16
112.20|0.17
114.28|0.17
116.49|0.17
118.70|0.17
120.92|0.17
123.41|0.17
125.62|0.19
128.38|0.19
130.61|0.19
132.95|0.19
135.03|0.19
136.97|0.19
139.18|0.19
141.39|0.19
143.61|0.20
145.82|0.20
148.03|0.20
150.25|0.20
152.46|0.20
154.95|0.21
157.72|0.21
159.94|0.21
162.14|0.22
164.36|0.22
166.57|0.22
168.78|0.22
171.00|0.22
173.22|0.23
175.43|0.23
177.36|0.24
179.58|0.24
181.79|0.24
184.01|0.24
186.50|0.24
188.71|0.25
191.47|0.26
193.69|0.26
196.05|0.26
198.12|0.26
200.33|0.26
202.26|0.26
204.49|0.26
206.69|0.27
208.91|0.27
211.12|0.27
213.34|0.27
215.82|0.27
218.59|0.28
220.81|0.28
223.02|0.28
225.09|0.29
227.45|0.29
229.80|0.29
231.88|0.29
234.09|0.29
236.31|0.30
238.51|0.31
240.87|0.31
242.94|0.31
245.16|0.31
247.37|0.31
249.58|0.32
251.80|0.33
254.01|0.33
256.23|0.33
258.44|0.33
260.65|0.33
262.87|0.33
265.63|0.34
267.85|0.34
270.06|0.34
272.27|0.34
274.49|0.34
276.70|0.34
278.92|0.34
281.40|0.35
283.62|0.35
285.84|0.35
288.04|0.35
289.98|0.36
292.20|0.36
294.41|0.36
296.62|0.36
299.39|0.37
302.44|0.37
304.65|0.38
306.87|0.38
309.08|0.38
311.29|0.38
313.50|0.38
315.99|0.40
318.49|0.40
320.70|0.40
322.91|0.40
324.99|0.40
327.34|0.40
330.38|0.41
333.15|0.41
335.37|0.41
337.57|0.41
339.65|0.42
342.00|0.42
344.63|0.43
346.98|0.44
349.48|0.45
351.97|0.46
354.74|0.47
356.94|0.47
359.16|0.49
360.54|0.50
362.62|0.52
364.41|0.54
365.11|0.55
366.63|0.57
367.88|0.60
368.56|0.62
369.95|0.67
370.23|0.70
370.78|0.73
370.78|0.77
371.05|0.80
371.33|0.84
371.33|0.88
372.02|0.91
372.44|0.95
372.44|0.98
372.44|1.02
372.44|1.05
372.72|1.08
373.55|1.12
373.55|1.15
373.55|1.19
374.10|1.23
374.38|1.27
374.66|1.30
374.66|1.33
375.07|1.37
375.76|1.40
375.76|1.44
375.76|1.48
376.46|1.51
376.87|1.54
377.14|1.58
377.98|1.61
378.25|1.65
378.80|1.69
379.08|1.72
379.50|1.75
380.19|1.79
380.33|1.83
381.02|1.86
381.44|1.90
382.12|1.94
382.68|1.96
383.51|2.00
383.78|2.04
384.75|2.07
385.72|2.12
386.14|2.15
387.11|2.17
387.94|2.21
388.49|2.25
389.60|2.29
390.70|2.32
391.53|2.36
392.36|2.40
393.47|2.42
394.02|2.45
395.13|2.48
395.68|2.51
396.65|2.55
397.90|2.59
399.01|2.62
399.98|2.66
401.08|2.70
402.33|2.73
403.43|2.76
404.54|2.79
405.65|2.83
406.75|2.87
407.59|2.91
408.97|2.94
410.62|2.96
411.60|3.00
412.84|3.03
413.94|3.06
415.06|3.09
416.44|3.13
417.12|3.17
418.79|3.19
420.03|3.23
420.87|3.25
421.97|3.29
422.81|3.30
424.32|3.33
425.43|3.37
426.40|3.40
427.50|3.44
428.19|3.45
429.86|3.47
431.10|3.51
431.94|3.54
433.04|3.58
433.74|3.59
435.39|3.61
436.64|3.65
437.47|3.68
438.85|3.71
440.51|3.74
441.34|3.76
442.73|3.80
443.83|3.82
445.35|3.86
446.60|3.90
447.99|3.92
449.23|3.96
450.48|4.00
452.13|4.04
453.80|4.06
455.04|4.11
456.56|4.14
457.39|4.17
458.77|4.21
460.44|4.23
461.26|4.26
462.37|4.30
463.20|4.32
464.73|4.34
465.83|4.37
467.07|4.40
467.90|4.44
469.28|4.47
470.25|4.49
472.06|4.53
473.16|4.56
474.00|4.59
475.38|4.63
476.89|4.65
478.14|4.69
479.25|4.72
480.36|4.76
481.74|4.79
483.12|4.83
484.78|4.86
485.89|4.90
487.00|4.94
488.11|4.97
489.76|5.00
491.28|5.04
492.53|5.07
493.63|5.11
494.47|5.14
495.86|5.18
496.96|5.20
498.48|5.24
499.87|5.27
500.97|5.31
501.94|5.34
503.05|5.38
504.15|5.41
505.40|5.45
506.37|5.48
507.47|5.51
508.58|5.55
509.82|5.58
510.79|5.63
511.90|5.66
513.14|5.70
514.25|5.73
515.36|5.77
516.47|5.80
517.57|5.84
518.68|5.87
519.79|5.91
520.89|5.94
521.59|5.98
522.69|6.01
523.34|6.04
524.36|6.08
525.46|6.12
526.43|6.16
527.40|6.19
528.64|6.22
529.75|6.26
530.72|6.30
531.55|6.33
532.38|6.37
533.20|6.39
534.04|6.42
535.00|6.45
535.69|6.50
536.81|6.53
537.91|6.56
538.46|6.60
539.57|6.62
540.54|6.67
541.23|6.71
542.34|6.74
543.17|6.78
544.00|6.81
545.11|6.84
545.66|6.86
546.90|6.89
547.32|6.93
548.15|6.97
548.98|7.00
549.53|7.04
550.78|7.05
551.61|7.10
552.30|7.12
553.40|7.17
554.24|7.20
555.21|7.22
556.17|7.27
556.72|7.30
557.56|7.34
558.52|7.37
559.49|7.41
560.05|7.45
560.88|7.48
561.85|7.51
562.81|7.55
563.23|7.58
564.19|7.62
565.03|7.65
565.71|7.70
566.55|7.72
567.52|7.75
568.35|7.80
569.05|7.83
569.74|7.87
570.84|7.90
571.39|7.94
571.94|7.97
572.87|8.00
573.61|8.04
574.30|8.08
575.26|8.11
575.82|8.16
576.38|8.18
577.20|8.22
577.89|8.25
578.59|8.29
579.42|8.33
580.25|8.37
580.66|8.39
581.63|8.43
581.63|8.47
582.74|8.50
583.57|8.54
583.84|8.57
584.95|8.61
584.95|8.64
586.06|8.68
586.34|8.71
587.16|8.75
587.58|8.79
588.27|8.82
588.27|8.86
589.10|8.89
589.38|8.93
590.20|8.96
590.48|9.00
591.04|9.04
591.59|9.07
592.15|9.11
592.70|9.14
592.84|9.18
593.53|9.21
593.94|9.25
594.36|9.28
594.63|9.32
595.19|9.35
595.47|9.38
595.75|9.43
596.02|9.46
596.30|9.50
596.85|9.52
597.13|9.57
597.22|9.59
597.54|9.63
597.95|9.67
598.23|9.71
598.37|9.74
598.79|9.77
599.07|9.81
599.34|9.84
599.34|9.88
599.34|9.91
600.45|9.95
600.45|9.99
600.45|10.02
601.55|10.06
601.55|10.09
601.55|10.13
601.55|10.16
601.55|10.20
601.55|10.23
601.55|10.27
601.55|10.30
601.55|10.34
601.55|10.38
601.55|10.41
601.55|10.45
601.55|10.48
601.55|10.52
601.55|10.55
601.55|10.59
600.45|10.62
600.45|10.66
600.45|10.70
600.17|10.73
599.89|10.77
599.89|10.80
599.89|10.84
599.89|10.87
599.89|10.91
599.89|10.94
599.89|10.98
599.89|11.01
599.89|11.05
599.89|11.09
599.89|11.12
599.34|11.16
599.34|11.19
599.34|11.23
599.34|11.26
599.34|11.29
599.07|11.33
598.79|11.37
598.65|11.40
598.23|11.43
598.23|11.47
597.95|11.50
597.40|11.54
597.13|11.58
597.13|11.62
597.13|11.65
596.71|11.68
596.30|11.72
596.02|11.75
595.88|11.79
595.47|11.82
594.91|11.86
594.91|11.89
594.50|11.93
594.09|11.96
593.81|12.00
593.25|12.04
