0.0103|0.00
0.0132|0.00
0.0160|0.01
0.0183|0.01
0.0200|0.01
0.0216|0.01
0.0239|0.02
0.0269|0.02
0.0301|0.02
0.0339|0.03
0.0374|0.03
0.0408|0.03
0.0441|0.03
0.0466|0.04
0.0488|0.04
0.0520|0.04
0.0550|0.05
0.0576|0.05
0.0604|0.05
0.0637|0.06
0.0664|0.06
0.0688|0.06
0.0714|0.07
0.0735|0.07
0.0757|0.07
0.0782|0.08
0.0805|0.08
0.0830|0.08
0.0850|0.09
0.0869|0.09
0.0890|0.09
0.0910|0.10
0.0931|0.10
0.0945|0.11
0.0958|0.11
0.0980|0.11
0.1003|0.12
0.1021|0.12
0.1031|0.12
0.1043|0.13
0.1057|0.13
0.1064|0.14
0.1067|0.14
0.1048|0.15
0.1027|0.15
0.1005|0.15
0.0977|0.16
0.0946|0.16
0.0918|0.17
0.0928|0.17
0.0959|0.18
0.0985|0.18
0.1011|0.19
0.1039|0.19
0.1066|0.19
0.1092|0.20
0.1118|0.20
0.1144|0.21
0.1178|0.21
0.1211|0.22
0.1250|0.22
0.1303|0.23
0.1360|0.23
0.1422|0.24
0.1488|0.24
0.1555|0.25
0.1620|0.25
0.1687|0.26
0.1752|0.27
0.1824|0.27
0.1898|0.28
0.1898|0.28
0.1971|0.29
0.2048|0.29
0.2126|0.30
0.2212|0.30
0.2301|0.31
0.2384|0.31
0.2469|0.32
0.2557|0.32
0.2646|0.33
0.2739|0.33
0.2837|0.34
0.2932|0.34
0.3027|0.35
0.3127|0.35
0.3228|0.36
0.3341|0.37
0.3460|0.37
0.3578|0.38
0.3695|0.38
0.3810|0.39
0.3932|0.39
0.4055|0.40
0.4175|0.40
0.4303|0.41
0.4437|0.41
0.4571|0.42
0.4701|0.42
0.4843|0.43
0.4984|0.43
0.5128|0.44
0.5268|0.44
0.5412|0.45
0.5562|0.45
0.5714|0.46
0.5864|0.46
0.6011|0.47
0.6164|0.47
0.6314|0.48
0.6463|0.48
0.6612|0.49
0.6771|0.49
0.6926|0.50
0.7075|0.50
0.7223|0.51
0.7374|0.51
0.7526|0.52
0.7673|0.52
0.7817|0.53
0.7957|0.53
0.8106|0.54
0.8258|0.54
0.8407|0.55
0.8562|0.55
0.8725|0.55
0.8887|0.56
0.9055|0.56
0.9238|0.57
0.9431|0.57
0.9625|0.58
0.9823|0.58
1.0002|0.58
1.0185|0.59
1.0380|0.59
1.0588|0.60
1.0798|0.60
1.1007|0.61
1.1220|0.61
1.1442|0.61
1.1675|0.62
1.1918|0.62
1.2162|0.63
1.2406|0.63
1.2649|0.63
1.2885|0.64
1.3120|0.64
1.3356|0.64
1.3593|0.65
1.3828|0.65
1.4058|0.65
1.4284|0.66
1.4525|0.66
1.4761|0.66
1.4985|0.66
1.5209|0.67
1.5434|0.67
1.5654|0.67
1.5872|0.68
1.6089|0.68
1.6307|0.68
1.6518|0.68
1.6716|0.69
